,status,walkscore,snapped_lat,snapped_lon,bike_score
629,1,4.0,47.7435,-122.0715,23.0
630,1,11.0,47.5275,-122.223,37.0
631,1,75.0,47.6235,-122.3625,88.0
632,1,0.0,47.5395,-121.752,12.0
633,1,64.0,47.568,-122.3145,90.0
634,1,53.0,47.763,-122.2455,51.0
635,1,23.0,47.6325,-122.2245,21.0
636,1,53.0,47.3025,-122.37,40.0
637,1,23.0,47.6385,-122.1135,39.0
638,1,89.0,47.682,-122.328,96.0
639,1,3.0,47.4795,-122.0985,5.0
640,1,17.0,47.5065,-122.265,12.0
641,1,15.0,47.565,-121.9065,29.0
642,1,39.0,47.553,-121.9965,48.0
643,1,50.0,47.5035,-122.328,41.0
644,1,53.0,47.3655,-122.019,59.0
645,1,25.0,47.3565,-122.154,28.0
646,1,21.0,47.4555,-122.3595,20.0
647,1,3.0,47.565,-122.031,15.0
648,1,87.0,47.403,-122.3235,45.0
649,1,9.0,47.5905,-122.0175,28.0
650,1,70.0,47.5725,-122.163,42.0
651,1,6.0,47.4465,-122.127,28.0
652,1,5.0,47.478,-121.7355,12.0
653,1,28.0,47.6955,-122.283,51.0
654,1,26.0,47.685,-122.046,47.0
655,1,3.0,47.5905,-122.01,31.0
656,1,0.0,47.4405,-121.7475,
657,1,69.0,47.694,-122.3235,90.0
658,1,49.0,47.553,-122.301,59.0
659,1,5.0,47.4285,-122.211,5.0
660,1,42.0,47.2935,-122.1885,36.0
661,1,23.0,47.4225,-122.3175,13.0
662,1,22.0,47.376,-122.1855,47.0
663,1,9.0,47.7765,-122.1645,20.0
664,1,3.0,47.4615,-122.0625,25.0
665,1,62.0,47.499,-122.1645,46.0
666,1,36.0,47.5035,-122.253,45.0
667,1,8.0,47.268,-122.307,19.0
668,1,42.0,47.5755,-122.223,40.0
669,1,79.0,47.565,-122.2905,59.0
670,1,0.0,47.433,-122.5095,9.0
671,1,26.0,47.313,-122.385,18.0
672,1,84.0,47.6685,-122.2905,88.0
673,1,18.0,47.3415,-122.2815,24.0
674,1,21.0,47.3235,-122.3925,32.0
675,1,30.0,47.6865,-122.184,32.0
676,1,41.0,47.358,-122.151,33.0
677,1,52.0,47.5095,-122.1555,51.0
678,1,85.0,47.6535,-122.34,83.0
679,1,84.0,47.487,-122.2035,84.0
680,1,89.0,47.6595,-122.3445,88.0
681,1,51.0,47.412,-122.2935,42.0
682,1,45.0,47.5215,-122.3235,59.0
683,1,36.0,47.391,-122.163,48.0
684,1,47.0,47.6565,-122.286,64.0
685,1,2.0,47.7135,-122.031,33.0
686,1,56.0,47.484,-122.1525,41.0
687,1,32.0,47.3805,-122.034,10.0
688,1,18.0,47.7,-122.2335,6.0
689,1,0.0,47.304,-122.109,25.0
690,1,33.0,47.7165,-122.235,31.0
691,1,85.0,47.46,-122.3385,49.0
692,1,4.0,47.2275,-122.0685,22.0
693,1,15.0,47.619,-122.103,16.0
694,1,56.0,47.727,-122.211,29.0
695,1,12.0,47.406,-122.2125,1.0
696,1,18.0,47.3535,-122.2905,29.0
697,1,9.0,47.5365,-122.0745,10.0
698,1,22.0,47.28,-122.2125,58.0
699,1,69.0,47.6985,-122.322,82.0
700,1,7.0,47.364,-122.3235,3.0
701,1,6.0,47.292,-122.265,1.0
702,1,26.0,47.631,-122.1135,48.0
703,1,45.0,47.532,-122.358,65.0
704,1,69.0,47.544,-122.01,70.0
705,1,70.0,47.6415,-122.3025,87.0
706,1,40.0,47.4285,-122.1975,37.0
707,1,83.0,47.6085,-122.1915,63.0
708,1,51.0,47.589,-122.391,82.0
709,1,17.0,47.382,-122.313,47.0
710,1,40.0,47.3265,-122.3505,44.0
711,1,73.0,34.104,-117.609,57.0
712,1,37.0,47.4975,-122.3475,28.0
713,1,64.0,47.394,-122.2005,49.0
714,1,43.0,47.6115,-122.154,59.0
715,1,4.0,47.631,-122.016,29.0
716,1,5.0,47.556,-121.908,2.0
717,1,16.0,47.436,-122.181,21.0
718,1,30.0,47.5845,-122.3745,52.0
719,1,77.0,47.688,-122.385,79.0
720,1,81.0,47.7015,-122.3535,79.0
721,1,23.0,47.721,-122.193,44.0
722,1,4.0,47.331,-122.169,32.0
723,1,61.0,47.499,-122.1885,48.0
724,1,17.0,47.3595,-122.082,33.0
725,1,22.0,47.502,-122.3475,53.0
726,1,53.0,47.7615,-122.3625,41.0
727,1,74.0,47.1975,-121.998,52.0
728,1,91.0,47.202,-121.9935,54.0
729,1,1.0,47.667,-122.0535,18.0
730,1,8.0,47.5455,-122.1165,17.0
731,1,25.0,47.4405,-122.1825,29.0
732,1,13.0,40.668,-95.8515,14.0
733,1,16.0,47.4825,-122.238,5.0
734,1,89.0,47.6745,-122.3085,83.0
735,1,17.0,47.346,-122.283,21.0
736,1,28.0,47.331,-122.3565,39.0
737,1,3.0,47.3265,-122.0925,
738,1,95.0,47.6775,-122.3235,91.0
739,1,18.0,47.7225,-122.2815,44.0
740,1,36.0,47.358,-122.0565,27.0
741,1,1.0,47.622,-122.064,19.0
742,1,32.0,47.4855,-122.3145,62.0
743,1,26.0,47.5065,-122.379,23.0
744,1,77.0,47.568,-122.37,77.0
745,1,0.0,47.4705,-122.1,2.0
746,1,34.0,47.5095,-122.2575,37.0
747,1,45.0,47.7645,-122.265,32.0
748,1,7.0,47.4915,-122.028,14.0
749,1,1.0,47.5935,-122.007,26.0
750,1,9.0,47.5485,-122.1585,18.0
751,1,15.0,47.7195,-122.2245,9.0
752,1,72.0,47.55,-122.2725,47.0
753,1,16.0,47.772,-122.22,30.0
754,1,74.0,47.6955,-122.3625,83.0
755,1,50.0,47.5965,-122.133,37.0
756,1,8.0,47.4345,-122.163,29.0
757,1,93.0,47.64,-122.3595,70.0
758,1,17.0,47.46,-122.1915,31.0
759,1,8.0,47.586,-122.085,57.0
760,1,48.0,47.589,-122.1345,73.0
761,1,9.0,47.334,-122.349,19.0
762,1,21.0,47.616,-122.223,10.0
763,1,41.0,47.307,-122.3415,58.0
764,1,14.0,47.403,-122.1795,30.0
765,1,5.0,47.4765,-121.7385,25.0
766,1,60.0,47.385,-122.199,49.0
767,1,19.0,47.7735,-122.2365,27.0
768,1,63.0,47.559,-122.397,61.0
769,1,28.0,47.3955,-122.313,24.0
770,1,2.0,47.718,-122.1135,17.0
771,1,20.0,47.709,-122.0295,38.0
772,1,51.0,47.5395,-122.3715,54.0
773,1,19.0,47.367,-122.1135,40.0
774,1,52.0,47.508,-122.1615,47.0
775,1,25.0,47.7,-122.307,46.0
776,1,59.0,47.538,-122.172,45.0
777,1,12.0,47.3565,-122.061,25.0
778,1,4.0,47.3595,-122.3205,16.0
779,1,55.0,47.292,-122.187,41.0
780,1,16.0,47.7,-122.3925,32.0
781,1,80.0,47.676,-122.289,70.0
782,1,56.0,47.5605,-122.3655,62.0
783,1,47.0,47.6685,-122.1795,61.0
784,1,72.0,47.409,-122.328,42.0
785,1,30.0,47.3505,-122.163,31.0
786,1,19.0,47.3535,-122.0475,29.0
787,1,20.0,47.3055,-122.3475,28.0
788,1,14.0,47.6235,-122.106,36.0
789,1,25.0,47.6355,-122.2905,53.0
790,1,60.0,47.6505,-122.373,69.0
791,1,28.0,47.4195,-122.217,9.0
792,1,39.0,47.763,-122.1645,57.0
793,1,71.0,47.712,-122.3025,41.0
794,1,86.0,47.6385,-122.3655,66.0
795,1,17.0,47.412,-122.175,24.0
796,1,16.0,47.733,-122.2275,16.0
797,1,51.0,47.3895,-122.037,49.0
798,1,23.0,47.541,-121.875,14.0
799,1,38.0,47.607,-122.118,37.0
800,1,86.0,47.5515,-122.2875,76.0
801,1,54.0,47.7285,-122.184,38.0
802,1,5.0,47.52,-121.869,17.0
803,1,56.0,47.358,-122.025,60.0
804,1,52.0,47.5695,-122.3565,55.0
805,1,62.0,47.7255,-122.286,61.0
806,1,10.0,47.589,-122.019,8.0
807,1,16.0,47.3805,-122.028,37.0
808,1,78.0,47.5695,-122.2935,61.0
809,1,10.0,47.3685,-122.097,33.0
810,1,84.0,47.5125,-122.3565,65.0
811,1,28.0,47.601,-122.118,46.0
812,1,66.0,47.7285,-122.1705,39.0
813,1,46.0,47.421,-122.202,44.0
814,1,63.0,47.469,-122.286,46.0
815,2,,46.566,-98.076,
816,1,21.0,47.5215,-122.2005,46.0
817,1,85.0,47.6565,-122.361,86.0
818,1,43.0,47.763,-122.3325,48.0
819,1,29.0,47.715,-122.169,48.0
820,1,54.0,47.7375,-122.1735,53.0
821,1,4.0,47.463,-121.992,17.0
822,1,11.0,47.3535,-122.058,28.0
823,1,14.0,47.6235,-122.0595,10.0
824,1,76.0,47.5185,-122.346,51.0
825,1,35.0,47.766,-122.331,59.0
826,1,17.0,47.547,-122.232,24.0
827,1,21.0,47.6325,-122.2335,27.0
828,1,5.0,47.259,-122.2005,16.0
829,1,4.0,47.4675,-121.995,24.0
830,1,4.0,47.3445,-122.0895,26.0
831,1,70.0,47.6805,-122.3655,81.0
832,1,86.0,47.67,-122.301,86.0
833,1,31.0,47.2845,-122.208,55.0
834,1,9.0,47.5845,-122.1165,27.0
835,1,39.0,47.364,-122.1855,51.0
836,1,61.0,47.673,-122.175,60.0
837,1,86.0,47.5815,-122.3805,81.0
838,1,60.0,47.718,-122.3505,67.0
839,1,50.0,47.5485,-122.169,59.0
840,1,0.0,47.478,-122.0595,
841,1,48.0,47.4945,-122.334,46.0
842,1,98.0,47.6115,-122.3145,83.0
843,1,19.0,47.5665,-122.118,29.0
844,1,23.0,47.3955,-122.3115,22.0
845,1,68.0,47.3265,-122.307,35.0
846,1,25.0,47.6295,-122.115,51.0
847,1,28.0,47.6925,-122.202,47.0
848,1,23.0,47.772,-122.241,33.0
849,1,3.0,47.343,-122.0235,23.0
850,1,0.0,47.307,-122.034,25.0
851,1,18.0,47.466,-122.181,17.0
852,1,11.0,47.463,-122.1705,35.0
853,1,49.0,42.1965,-70.7325,42.0
854,1,0.0,47.3565,-122.4735,3.0
855,1,0.0,40.9785,-95.8845,20.0
856,1,32.0,47.373,-122.277,30.0
857,1,29.0,47.553,-122.2935,48.0
858,1,8.0,47.4705,-121.707,18.0
859,1,24.0,47.364,-122.1735,36.0
860,1,8.0,47.571,-121.908,27.0
861,1,11.0,47.3325,-122.148,25.0
862,1,70.0,47.4975,-121.785,66.0
863,1,11.0,47.6115,-122.226,8.0
864,1,13.0,47.2605,-122.214,31.0
865,1,84.0,47.6625,-122.3445,90.0
866,1,65.0,47.5485,-122.3745,66.0
867,1,76.0,47.685,-122.385,74.0
868,1,19.0,47.4105,-122.1795,19.0
869,1,38.0,47.31,-122.3415,44.0
870,1,4.0,47.4315,-122.145,34.0
871,1,69.0,47.5245,-121.824,49.0
872,1,83.0,47.5785,-122.316,85.0
873,1,20.0,47.268,-122.286,29.0
874,1,9.0,47.6025,-122.0205,30.0
875,1,22.0,47.5275,-122.1615,26.0
876,1,5.0,47.5485,-122.2125,11.0
877,1,23.0,47.3115,-122.3595,44.0
878,1,26.0,47.7375,-122.2365,35.0
879,1,80.0,47.6985,-122.34,81.0
880,1,66.0,47.6025,-122.1315,47.0
881,1,28.0,47.3955,-122.31,25.0
882,1,7.0,47.3475,-122.196,5.0
883,1,24.0,47.577,-121.9965,58.0
884,1,52.0,47.3505,-122.313,20.0
885,1,5.0,47.3775,-122.148,19.0
886,1,66.0,47.6415,-122.349,78.0
887,1,69.0,47.544,-122.01,70.0
888,1,36.0,47.7465,-122.1795,53.0
889,1,80.0,47.6565,-122.3265,74.0
890,1,12.0,47.2635,-122.22,16.0
891,1,30.0,47.3985,-122.2005,37.0
892,1,54.0,47.505,-122.3235,36.0
893,1,17.0,47.3145,-122.3445,26.0
894,1,84.0,47.6355,-122.28,53.0
895,1,2.0,47.3415,-122.0235,22.0
896,1,83.0,47.6925,-122.3805,76.0
897,1,11.0,47.2755,-122.148,26.0
898,1,1.0,47.454,-122.4885,43.0
899,1,94.0,47.565,-122.382,60.0
900,1,63.0,47.682,-122.19,37.0
901,1,25.0,47.718,-122.232,29.0
902,1,13.0,47.415,-122.172,34.0
903,1,20.0,47.289,-122.3445,28.0
904,1,7.0,47.331,-122.3745,19.0
905,1,8.0,47.6025,-122.0745,50.0
906,1,57.0,47.205,-122.0025,53.0
907,1,89.0,47.6685,-122.367,92.0
908,1,23.0,47.7015,-122.1105,23.0
909,1,13.0,47.6205,-122.046,26.0
910,1,71.0,47.5305,-122.2665,62.0
911,1,27.0,47.4795,-122.1615,10.0
912,1,70.0,47.6475,-122.358,67.0
913,1,95.0,47.673,-122.385,95.0
914,1,8.0,47.571,-121.908,27.0
915,1,40.0,47.3055,-122.3565,50.0
916,1,80.0,47.547,-122.316,89.0
917,1,2.0,47.562,-122.037,13.0
918,1,46.0,47.385,-122.034,12.0
919,1,21.0,47.4225,-122.2065,25.0
920,1,15.0,47.4615,-122.1765,38.0
921,1,63.0,47.6475,-122.403,60.0
922,1,6.0,47.4735,-121.767,28.0
923,1,42.0,47.3085,-122.3595,26.0
924,1,58.0,47.673,-122.286,86.0
925,1,9.0,47.613,-122.0055,16.0
926,1,33.0,47.499,-122.235,17.0
927,1,87.0,47.595,-122.307,68.0
928,1,5.0,47.5665,-122.0325,20.0
929,1,38.0,47.7495,-122.3055,30.0
930,1,90.0,47.619,-122.304,95.0
931,1,78.0,47.688,-122.3835,77.0
932,1,85.0,47.616,-122.2905,90.0
933,1,20.0,47.7,-122.118,42.0
934,1,19.0,47.349,-122.2905,23.0
935,1,26.0,47.3775,-122.184,40.0
936,1,74.0,47.6775,-122.4,89.0
937,1,52.0,39.7845,-89.631,44.0
938,1,0.0,40.9785,-95.8845,20.0
939,1,66.0,47.2965,-122.364,40.0
940,1,7.0,47.4735,-121.7655,29.0
941,1,63.0,47.5335,-121.8795,61.0
942,1,32.0,47.742,-122.2995,57.0
943,1,1.0,47.388,-122.391,3.0
944,1,93.0,47.6835,-122.3565,88.0
945,1,75.0,41.43,-97.362,54.0
946,1,21.0,47.457,-122.157,36.0
947,1,19.0,47.364,-122.2875,44.0
948,1,62.0,47.442,-122.1945,40.0
949,1,38.0,47.538,-122.1765,44.0
950,1,74.0,47.502,-122.184,36.0
951,1,17.0,47.412,-122.1795,25.0
952,1,2.0,47.3355,-122.5005,3.0
953,1,0.0,47.3085,-122.034,25.0
954,1,15.0,47.343,-122.181,28.0
955,1,0.0,47.3025,-122.0355,8.0
956,1,92.0,47.6685,-122.37,93.0
957,1,91.0,47.6775,-122.325,86.0
958,1,56.0,42.2385,-89.028,44.0
959,1,55.0,47.5485,-122.1765,43.0
960,1,66.0,21.2745,-157.791,43.0
961,1,2.0,47.607,-122.0175,30.0
962,1,89.0,47.3775,-122.2305,58.0
963,1,41.0,47.4375,-122.343,34.0
964,1,52.0,47.622,-122.1195,80.0
965,1,6.0,47.3505,-122.154,24.0
966,1,37.0,47.2095,-122.004,47.0
967,1,42.0,47.694,-122.3205,93.0
968,1,74.0,47.625,-122.1945,60.0
969,1,9.0,47.4525,-122.3655,10.0
970,1,2.0,47.619,-121.947,11.0
971,1,98.0,47.6115,-122.3145,83.0
972,1,39.0,47.535,-122.2935,44.0
973,1,20.0,47.4225,-122.319,16.0
974,1,75.0,47.5425,-122.3775,55.0
975,1,50.0,47.2905,-122.1885,39.0
976,1,53.0,47.3805,-122.208,19.0
977,1,71.0,47.745,-121.983,36.0
978,1,16.0,47.3025,-122.3775,33.0
979,1,60.0,47.679,-122.115,58.0
980,1,1.0,39.282,-84.9405,
981,1,25.0,47.5785,-122.0025,60.0
982,1,32.0,47.3655,-122.115,40.0
983,1,17.0,47.517,-122.19,29.0
984,1,0.0,47.259,-122.172,16.0
985,1,59.0,47.5905,-122.3865,82.0
986,1,28.0,47.262,-122.247,39.0
987,1,50.0,47.544,-122.37,66.0
988,1,90.0,47.6115,-122.2965,93.0
989,1,45.0,47.7015,-122.2035,58.0
990,1,78.0,47.568,-122.3775,63.0
991,1,3.0,47.394,-122.085,15.0
992,1,73.0,47.712,-122.298,51.0
993,1,44.0,47.514,-122.3715,48.0
994,1,38.0,47.3505,-122.1645,37.0
995,1,3.0,47.484,-122.0865,34.0
996,1,39.0,47.505,-122.316,20.0
997,1,90.0,47.6685,-122.3055,74.0
998,1,62.0,47.748,-122.352,43.0
999,1,41.0,47.7585,-122.3235,32.0
1000,1,0.0,47.724,-121.9215,11.0
1001,1,37.0,47.322,-122.3445,32.0
1002,1,59.0,47.652,-122.373,70.0
1003,1,22.0,47.733,-122.2305,29.0
1004,1,53.0,47.754,-122.175,44.0
1005,1,16.0,47.394,-122.1825,28.0
1006,1,62.0,47.643,-122.2995,93.0
1007,1,77.0,47.553,-122.382,77.0
1008,1,85.0,47.679,-122.3595,73.0
1009,1,33.0,47.3355,-122.301,12.0
1010,1,52.0,47.5425,-122.322,85.0
1011,1,60.0,47.6085,-122.1285,39.0
1012,1,21.0,47.709,-121.359,26.0
1013,1,29.0,47.355,-122.052,35.0
1014,1,7.0,47.4795,-121.7745,30.0
1015,1,15.0,47.508,-122.2695,33.0
1016,1,46.0,47.5395,-122.2215,48.0
1017,1,87.0,47.6745,-122.3685,89.0
1018,1,40.0,47.577,-122.241,16.0
1019,1,57.0,47.5365,-121.8735,57.0
1020,1,56.0,47.6445,-122.4075,54.0
1021,1,2.0,47.373,-122.463,18.0
1022,1,47.0,47.4375,-122.3415,32.0
1023,1,69.0,47.6805,-122.214,51.0
1024,1,85.0,47.6865,-122.3625,90.0
1025,1,64.0,47.775,-122.352,65.0
1026,1,17.0,47.5725,-122.034,34.0
1027,1,6.0,47.5785,-122.0445,32.0
1028,1,0.0,47.4675,-121.74,
1029,1,73.0,47.625,-122.2875,63.0
1030,1,79.0,47.535,-122.2785,81.0
1031,1,35.0,47.361,-122.0535,34.0
1032,1,56.0,47.6715,-122.268,82.0
1033,1,78.0,47.7225,-122.3025,81.0
1034,1,11.0,47.5155,-122.175,14.0
1035,1,95.0,47.6715,-122.3745,91.0
1036,1,22.0,47.6385,-122.1105,39.0
1037,1,10.0,47.4765,-122.1405,26.0
1038,1,33.0,47.52,-122.3235,53.0
1039,1,15.0,47.403,-122.1855,16.0
1040,1,82.0,47.6745,-122.397,92.0
1041,1,18.0,47.307,-122.3745,10.0
1042,1,90.0,47.67,-122.37,91.0
1043,1,54.0,47.559,-122.364,65.0
1044,1,24.0,47.6745,-122.1585,60.0
1045,1,22.0,47.637,-122.2275,55.0
1046,1,39.0,42.999,-83.6805,34.0
1047,1,20.0,47.7015,-122.31,46.0
1048,1,61.0,47.685,-122.1735,48.0
1049,1,20.0,47.352,-122.286,16.0
1050,1,29.0,47.3835,-122.3085,40.0
1051,1,59.0,47.487,-122.2215,35.0
1052,1,9.0,47.5845,-122.055,39.0
1053,1,66.0,47.5695,-122.376,63.0
1054,1,37.0,47.5035,-122.193,24.0
1055,1,57.0,47.496,-122.2395,45.0
1056,1,18.0,47.655,-122.1885,33.0
1057,1,1.0,47.7075,-122.07,27.0
1058,1,6.0,47.3355,-122.2575,18.0
1059,1,9.0,47.4705,-122.1915,28.0
1060,1,0.0,47.64,-121.953,
1061,1,47.0,47.4675,-122.292,52.0
1062,1,82.0,47.664,-122.3415,98.0
1063,1,56.0,47.4345,-122.292,42.0
1064,1,50.0,47.688,-122.0445,54.0
1065,1,44.0,47.526,-122.3505,66.0
1066,1,79.0,47.667,-122.325,85.0
1067,1,28.0,47.6925,-122.1225,61.0
1068,1,41.0,47.697,-122.0175,45.0
1069,1,92.0,47.6685,-122.319,91.0
1070,1,42.0,47.766,-122.3325,62.0
1071,1,40.0,47.4195,-122.205,14.0
1072,1,38.0,47.6505,-122.4075,56.0
1073,1,6.0,47.376,-122.148,26.0
1074,1,45.0,47.409,-122.316,64.0
1075,1,86.0,47.667,-122.367,93.0
1076,1,18.0,47.5605,-122.154,3.0
1077,1,76.0,47.6565,-122.3565,74.0
1078,1,42.0,47.4765,-122.178,37.0
1079,1,37.0,47.4855,-122.232,28.0
1080,1,8.0,44.085,-92.538,58.0
1081,1,8.0,47.6625,-122.058,9.0
1082,1,83.0,47.637,-122.322,71.0
1083,1,12.0,47.334,-122.271,27.0
1084,1,88.0,47.763,-122.205,66.0
1085,1,3.0,47.4555,-122.505,19.0
1086,1,10.0,47.3175,-122.2575,18.0
1087,1,34.0,47.685,-122.1855,37.0
1088,1,21.0,47.712,-122.286,46.0
1089,1,62.0,47.4975,-122.2425,32.0
1090,1,26.0,47.3295,-122.331,36.0
1091,1,8.0,47.532,-122.2335,10.0
1092,1,73.0,47.6835,-122.3085,79.0
1093,1,19.0,47.544,-122.2605,34.0
1094,1,0.0,47.478,-122.4495,9.0
1095,1,77.0,47.61,-122.298,94.0
1096,1,64.0,47.535,-122.382,62.0
1097,1,13.0,47.3685,-122.0415,29.0
1098,1,65.0,47.6895,-122.2965,77.0
1099,1,61.0,47.7045,-122.205,57.0
1100,1,7.0,47.4885,-122.097,40.0
1101,1,50.0,47.6445,-122.3565,64.0
1102,1,34.0,47.418,-122.337,34.0
1103,1,86.0,47.628,-122.313,95.0
1104,1,6.0,47.286,-122.286,18.0
1105,1,41.0,47.4285,-122.325,44.0
1106,1,16.0,47.4015,-122.172,31.0
1107,1,23.0,47.34,-122.2875,25.0
1108,1,26.0,47.646,-122.412,31.0
1109,1,10.0,47.4435,-122.133,28.0
1110,1,89.0,47.6115,-122.3085,89.0
1111,1,21.0,47.262,-122.244,32.0
1112,1,13.0,47.6415,-122.067,31.0
1113,1,46.0,47.6895,-122.2125,52.0
1114,1,10.0,47.5635,-122.13,21.0
1115,1,33.0,47.5065,-122.253,46.0
1116,1,69.0,47.304,-122.2155,54.0
1117,1,65.0,47.682,-122.3025,95.0
1118,1,30.0,47.3655,-122.1165,38.0
1119,1,85.0,47.202,-121.9965,55.0
1120,1,19.0,47.6385,-122.1645,21.0
1121,1,37.0,47.4915,-122.22,45.0
1122,1,75.0,47.5485,-122.274,52.0
1123,1,72.0,47.6175,-122.298,66.0
1124,1,18.0,47.514,-122.1885,20.0
1125,1,79.0,47.637,-122.2815,54.0
1126,1,59.0,47.5605,-122.3625,54.0
1127,1,41.0,47.7375,-121.9725,31.0
1128,1,12.0,47.7525,-122.187,28.0
1129,1,65.0,47.568,-122.3955,55.0
1130,1,14.0,47.721,-122.226,32.0
1131,1,50.0,47.7195,-122.184,41.0
1132,1,1.0,47.2275,-121.9665,25.0
1133,1,35.0,47.766,-122.1585,35.0
1134,1,53.0,47.5305,-122.3805,57.0
1135,1,59.0,47.4105,-122.1945,43.0
1136,1,21.0,47.6655,-122.409,27.0
1137,1,43.0,47.739,-122.2455,26.0
1138,1,50.0,47.5305,-122.3925,41.0
1139,1,24.0,47.508,-122.3145,11.0
1140,1,5.0,47.3415,-122.022,3.0
1141,1,74.0,47.7345,-122.343,76.0
1142,1,17.0,47.349,-122.025,34.0
1143,1,39.0,47.5275,-122.286,43.0
1144,1,27.0,47.3745,-122.0295,40.0
1145,1,85.0,47.6235,-122.202,56.0
1146,1,49.0,47.3955,-122.199,40.0
1147,1,92.0,47.628,-122.3475,84.0
1148,1,23.0,47.34,-122.2875,25.0
1149,1,56.0,47.661,-122.2755,45.0
1150,1,1.0,47.694,-121.92,25.0
1151,1,18.0,47.7045,-122.367,64.0
1152,1,15.0,47.3655,-122.169,33.0
1153,1,10.0,47.5815,-122.118,19.0
1154,1,83.0,47.682,-122.379,75.0
1155,1,54.0,47.337,-122.3115,38.0
1156,1,75.0,47.607,-122.2905,71.0
1157,1,85.0,47.604,-122.3085,95.0
1158,1,72.0,47.6895,-122.3865,79.0
1159,1,75.0,47.7675,-122.3505,70.0
1160,1,76.0,40.737,-73.3215,48.0
1161,1,17.0,47.508,-122.274,14.0
1162,1,53.0,47.712,-122.199,25.0
1163,1,73.0,47.55,-122.322,88.0
1164,1,77.0,47.49,-122.1645,47.0
1165,1,76.0,47.697,-122.34,83.0
1166,1,54.0,47.607,-122.283,83.0
1167,1,12.0,47.505,-122.2725,11.0
1168,1,72.0,47.5785,-122.394,58.0
1169,1,23.0,47.6325,-122.2275,39.0
1170,1,4.0,47.5995,-122.016,33.0
1171,1,38.0,47.6655,-122.1375,61.0
1172,1,5.0,47.6025,-122.067,42.0
1173,1,94.0,47.673,-122.3865,93.0
1174,1,14.0,47.5455,-122.139,6.0
1175,1,18.0,47.3535,-122.2905,29.0
1176,1,50.0,47.5155,-122.391,17.0
1177,1,74.0,47.673,-122.361,69.0
1178,1,58.0,47.631,-122.322,90.0
1179,1,17.0,47.4105,-122.181,23.0
1180,1,26.0,47.406,-122.193,33.0
1181,1,10.0,47.5965,-122.0265,6.0
1182,1,25.0,47.499,-122.145,16.0
1183,1,32.0,47.6355,-122.208,27.0
1184,1,25.0,47.742,-122.232,27.0
1185,1,28.0,47.565,-122.01,46.0
1186,1,45.0,47.5275,-122.388,30.0
1187,1,37.0,47.5455,-122.301,52.0
1188,1,8.0,47.481,-121.7385,24.0
1189,1,20.0,47.3205,-122.2665,29.0
1190,1,42.0,47.613,-122.169,23.0
1191,1,62.0,47.3595,-122.0265,51.0
1192,1,91.0,47.628,-122.355,61.0
1193,1,32.0,47.541,-121.9995,34.0
1194,1,47.0,47.7285,-122.358,55.0
1195,1,7.0,47.4855,-121.749,1.0
1196,1,35.0,47.451,-122.328,80.0
1197,1,22.0,47.4645,-122.1855,35.0
1198,1,44.0,47.475,-122.3235,56.0
1199,1,35.0,47.3835,-122.1615,24.0
1200,1,10.0,47.739,-122.217,11.0
1201,1,85.0,47.619,-122.2995,63.0
1202,1,53.0,47.76,-122.166,46.0
1203,1,84.0,47.691,-122.343,78.0
1204,1,80.0,47.523,-122.3685,63.0
1205,1,49.0,47.451,-122.181,44.0
1206,1,81.0,47.6565,-122.346,80.0
1207,1,56.0,47.706,-122.205,52.0
1208,1,56.0,47.7615,-122.364,32.0
1209,1,14.0,47.634,-122.1075,46.0
1210,1,30.0,47.5335,-122.19,33.0
1211,1,16.0,47.553,-122.1345,7.0
1212,1,22.0,47.643,-122.109,56.0
1213,1,12.0,47.4795,-121.7715,28.0
1214,1,35.0,47.715,-122.166,53.0
1215,1,85.0,47.6865,-122.3145,91.0
1216,1,91.0,47.5575,-122.382,69.0
1217,1,24.0,47.775,-122.2095,43.0
1218,1,69.0,47.5785,-122.403,52.0
1219,1,16.0,47.5155,-122.184,31.0
1220,1,80.0,47.619,-122.2965,60.0
1221,1,26.0,47.406,-122.193,33.0
1222,1,8.0,47.403,-122.46,40.0
1223,1,23.0,47.5875,-122.121,51.0
1224,1,32.0,47.7705,-122.3265,56.0
1225,1,9.0,47.3325,-122.268,21.0
1226,1,31.0,47.7015,-122.016,38.0
1227,1,49.0,42.1965,-70.7325,42.0
1228,1,50.0,47.6715,-122.2815,93.0
1229,1,50.0,47.694,-122.3895,66.0
1230,1,62.0,47.553,-122.1825,59.0
1231,1,0.0,47.3715,-121.9635,21.0
1232,1,96.0,47.6205,-122.31,93.0
1233,1,12.0,47.3055,-122.2755,5.0
1234,1,54.0,47.652,-122.334,80.0
1235,1,19.0,47.355,-122.196,54.0
1236,1,11.0,47.2575,-122.283,27.0
1237,1,4.0,47.3805,-122.319,37.0
1238,1,4.0,47.6355,-122.028,32.0
1239,1,36.0,47.4915,-121.773,48.0
1240,1,9.0,47.562,-122.2305,10.0
1241,1,20.0,47.4525,-122.268,19.0
1242,1,45.0,47.5395,-122.397,33.0
1243,1,35.0,47.766,-122.331,59.0
1244,1,31.0,47.31,-122.355,45.0
1245,1,4.0,47.52,-122.0475,
1246,1,11.0,47.748,-122.229,9.0
1247,1,31.0,47.31,-122.355,45.0
1248,1,68.0,47.493,-122.16,57.0
1249,1,89.0,47.6715,-122.3715,91.0
1250,1,21.0,47.709,-122.2155,53.0
1251,1,39.0,47.7765,-122.2215,38.0
1252,1,9.0,47.262,-122.2995,28.0
