,status,walkscore,snapped_lat,snapped_lon,bike_score
631,1,66.0,47.637,-122.319,78.0
632,1,30.0,47.7075,-122.2305,6.0
633,1,2.0,47.5305,-122.1315,10.0
634,1,66.0,47.637,-122.319,78.0
635,1,3.0,47.628,-122.01,27.0
636,1,8.0,47.568,-122.208,34.0
637,1,29.0,47.6595,-122.1465,54.0
638,1,66.0,47.664,-122.16,66.0
639,1,17.0,47.586,-122.2455,40.0
640,1,2.0,47.5635,-122.0835,48.0
641,1,51.0,47.6475,-122.3925,52.0
642,1,37.0,47.688,-122.193,29.0
643,1,2.0,47.562,-122.037,13.0
644,1,75.0,47.682,-122.211,56.0
645,1,13.0,47.5665,-122.1105,30.0
646,1,31.0,47.7015,-122.1945,22.0
647,1,42.0,47.391,-122.325,21.0
648,1,8.0,47.646,-122.2125,23.0
649,1,21.0,47.589,-122.2005,38.0
650,1,8.0,47.5515,-122.148,11.0
651,1,15.0,47.5785,-122.193,59.0
652,1,29.0,47.565,-122.139,10.0
653,1,9.0,47.6295,-122.0235,35.0
654,1,69.0,47.643,-122.3685,75.0
655,1,22.0,47.6355,-122.2215,37.0
656,1,20.0,47.628,-122.238,21.0
657,1,47.0,47.6565,-122.286,64.0
658,1,25.0,47.637,-122.2125,30.0
659,1,3.0,47.3355,-122.3565,3.0
660,1,12.0,47.6565,-122.1255,50.0
661,1,1.0,47.34,-122.496,3.0
662,1,9.0,47.544,-122.118,17.0
663,1,25.0,47.643,-122.151,24.0
664,1,27.0,47.682,-122.274,56.0
665,1,62.0,47.673,-122.172,60.0
666,1,34.0,47.7045,-122.2245,13.0
667,1,48.0,47.577,-122.226,41.0
668,1,40.0,47.7585,-122.0895,49.0
669,1,18.0,47.622,-122.2215,18.0
670,1,37.0,47.679,-122.274,53.0
671,1,8.0,47.598,-122.0265,6.0
672,1,38.0,47.6865,-122.1885,26.0
673,1,21.0,47.616,-122.223,10.0
674,1,2.0,47.34,-122.502,14.0
675,1,19.0,47.691,-122.019,45.0
676,1,3.0,47.7285,-122.1165,5.0
677,1,38.0,47.6925,-122.1735,47.0
678,1,21.0,47.6925,-122.1675,43.0
679,1,66.0,47.6445,-122.316,72.0
680,1,8.0,47.6265,-122.013,23.0
681,1,61.0,47.634,-122.2035,42.0
682,1,28.0,47.658,-122.274,29.0
683,1,7.0,47.6685,-121.9935,25.0
684,1,7.0,47.733,-122.079,26.0
685,1,75.0,47.6835,-122.2005,55.0
686,1,60.0,47.64,-122.28,61.0
687,1,16.0,47.5875,-122.205,11.0
688,1,3.0,47.73,-122.1135,17.0
689,1,10.0,47.5635,-122.13,21.0
690,1,35.0,47.631,-122.352,59.0
691,1,37.0,47.6115,-122.1555,56.0
692,1,32.0,47.634,-122.208,30.0
693,1,56.0,47.6445,-122.4075,54.0
694,1,16.0,47.586,-122.1195,44.0
695,1,82.0,47.6805,-122.211,52.0
696,1,19.0,47.6175,-122.0115,29.0
697,1,13.0,47.6595,-122.079,50.0
698,1,12.0,47.634,-122.0655,21.0
699,1,7.0,47.541,-122.196,40.0
700,1,8.0,47.403,-122.46,40.0
701,1,44.0,47.574,-122.139,54.0
702,1,28.0,47.586,-122.247,31.0
703,1,22.0,47.6355,-122.223,32.0
704,1,75.0,47.583,-122.241,51.0
705,1,8.0,47.5875,-122.1105,33.0
706,1,3.0,47.556,-122.148,2.0
707,1,19.0,47.5395,-122.214,13.0
708,1,4.0,47.6235,-122.0895,29.0
709,1,16.0,47.7585,-122.376,11.0
710,1,37.0,47.679,-122.274,53.0
711,1,11.0,47.685,-122.016,39.0
712,1,0.0,47.4555,-92.5695,
713,1,22.0,47.631,-122.226,17.0
714,1,0.0,47.772,-122.031,15.0
715,1,18.0,47.667,-122.0685,23.0
716,1,71.0,47.6685,-122.205,68.0
717,1,66.0,41.646,-87.441,63.0
718,1,84.0,47.6205,-122.208,41.0
719,1,89.0,47.679,-122.3535,71.0
720,1,10.0,47.6445,-122.217,44.0
721,1,23.0,47.661,-122.1315,49.0
722,1,5.0,47.694,-121.9995,
723,1,0.0,47.538,-122.112,8.0
724,1,5.0,47.685,-121.998,7.0
725,1,2.0,47.7285,-122.3715,9.0
726,1,21.0,47.658,-122.1885,48.0
727,1,77.0,47.6835,-122.292,87.0
728,1,18.0,47.5605,-122.1585,10.0
729,1,4.0,47.601,-122.058,35.0
730,1,91.0,47.6175,-122.193,58.0
731,1,56.0,47.67,-122.175,65.0
732,1,18.0,47.655,-122.1885,33.0
733,1,64.0,47.6295,-122.2845,40.0
734,1,21.0,47.622,-122.2245,38.0
735,1,10.0,47.6895,-122.0175,44.0
736,1,27.0,47.694,-122.2155,41.0
737,1,28.0,47.5785,-122.2245,37.0
738,1,32.0,47.7075,-122.2215,17.0
739,1,24.0,47.622,-122.238,32.0
740,1,69.0,47.6055,-122.133,53.0
741,1,10.0,47.619,-122.0055,26.0
742,1,5.0,47.628,-122.07,27.0
743,1,61.0,47.6715,-122.2725,68.0
744,1,54.0,47.619,-122.2845,73.0
745,1,1.0,47.5395,-122.115,4.0
746,1,33.0,47.6685,-122.142,48.0
747,1,22.0,47.586,-122.2005,27.0
748,1,57.0,47.5905,-122.2305,69.0
749,1,19.0,47.5725,-122.2815,63.0
750,1,18.0,47.655,-122.1885,33.0
751,1,36.0,47.538,-122.2635,39.0
752,1,29.0,47.6805,-122.268,63.0
753,1,51.0,47.6145,-122.2155,25.0
754,1,55.0,47.688,-122.208,53.0
755,1,90.0,47.6805,-122.205,43.0
756,1,84.0,47.628,-122.322,93.0
757,1,80.0,47.6715,-122.199,78.0
758,1,9.0,47.568,-122.109,22.0
759,1,3.0,47.73,-122.1165,18.0
760,1,76.0,47.628,-122.304,92.0
761,1,41.0,47.631,-122.2905,77.0
762,1,45.0,47.574,-122.136,57.0
763,1,49.0,47.5905,-122.1345,73.0
764,1,10.0,47.5755,-122.1795,57.0
765,1,43.0,47.631,-122.319,78.0
766,1,2.0,47.6025,-122.0595,37.0
767,1,22.0,47.5725,-122.2125,12.0
768,1,36.0,47.682,-122.2665,59.0
769,1,80.0,47.6715,-122.199,78.0
770,1,3.0,47.598,-122.049,15.0
771,1,9.0,47.532,-122.22,11.0
772,1,11.0,47.592,-122.052,34.0
773,1,59.0,47.586,-122.394,74.0
774,1,2.0,47.6055,-122.013,28.0
775,1,86.0,47.628,-122.313,95.0
776,1,53.0,47.6325,-122.205,32.0
777,1,26.0,47.619,-122.229,17.0
778,1,4.0,47.6835,-122.001,18.0
779,1,18.0,47.5755,-122.0745,56.0
780,1,36.0,47.574,-122.151,33.0
781,1,20.0,47.6565,-122.127,54.0
782,1,4.0,47.5575,-122.211,8.0
783,1,3.0,47.532,-122.238,13.0
784,1,16.0,47.577,-122.244,10.0
785,1,40.0,47.577,-122.241,16.0
786,1,70.0,47.6385,-122.28,55.0
787,1,25.0,47.616,-122.286,71.0
788,1,2.0,47.622,-122.067,24.0
789,1,70.0,47.622,-122.208,41.0
790,1,55.0,47.67,-122.1765,62.0
791,1,2.0,47.7105,-122.07,27.0
792,1,3.0,47.763,-122.0565,4.0
793,1,63.0,47.6625,-122.2065,58.0
794,1,14.0,47.6415,-122.2185,41.0
795,1,38.0,47.5425,-121.9965,37.0
796,1,55.0,47.67,-122.1765,62.0
797,1,44.0,47.574,-122.1375,54.0
798,1,8.0,47.6985,-122.2275,31.0
799,1,20.0,47.637,-122.16,20.0
800,1,47.0,47.595,-122.1345,56.0
801,1,70.0,47.583,-122.379,82.0
802,1,30.0,47.5635,-122.4015,27.0
803,1,43.0,47.6205,-122.217,25.0
804,1,11.0,47.577,-122.2845,71.0
805,1,24.0,47.6415,-122.208,31.0
806,1,23.0,47.5395,-122.262,46.0
807,1,38.0,47.568,-122.142,14.0
808,1,61.0,47.634,-122.4015,57.0
809,1,4.0,47.5485,-122.1045,4.0
810,1,85.0,47.6715,-122.2005,73.0
811,1,40.0,47.661,-122.2725,33.0
812,1,16.0,47.67,-122.415,39.0
813,1,14.0,47.46,-122.457,20.0
814,1,40.0,47.661,-122.2725,33.0
815,1,9.0,47.5515,-122.193,40.0
816,1,21.0,47.55,-122.193,38.0
817,1,21.0,47.55,-122.193,38.0
818,1,9.0,47.5515,-122.193,40.0
819,1,9.0,47.5515,-122.193,40.0
820,1,9.0,47.5515,-122.193,40.0
821,1,66.0,47.685,-122.2005,49.0
822,1,59.0,47.652,-122.394,64.0
823,1,93.0,47.64,-122.3595,70.0
824,1,8.0,47.568,-121.989,22.0
825,1,24.0,47.6355,-122.2305,54.0
826,1,55.0,47.616,-122.154,49.0
827,1,20.0,47.634,-122.226,29.0
828,1,1.0,47.5995,-121.98,24.0
829,1,1.0,47.6055,-122.052,10.0
830,1,7.0,47.565,-122.1045,18.0
831,1,44.0,47.574,-122.229,21.0
832,1,16.0,47.5875,-122.1165,34.0
833,1,69.0,47.5905,-122.241,53.0
834,1,53.0,47.6685,-122.1735,67.0
835,1,46.0,47.6475,-122.367,64.0
836,1,2.0,47.598,-122.013,31.0
837,1,60.0,47.601,-122.1285,34.0
838,1,3.0,47.6505,-122.181,20.0
839,1,15.0,47.541,-122.211,9.0
840,1,79.0,47.637,-122.4045,38.0
841,1,4.0,47.7495,-122.13,27.0
842,1,84.0,47.682,-122.202,48.0
843,1,43.0,47.706,-122.2215,18.0
844,1,76.0,47.6235,-122.2875,65.0
845,1,60.0,47.5845,-122.229,57.0
846,1,5.0,47.589,-122.085,41.0
847,1,7.0,47.646,-122.1735,13.0
848,1,11.0,47.6115,-122.226,8.0
849,1,59.0,47.571,-122.4105,61.0
850,1,59.0,47.6565,-122.202,39.0
851,1,68.0,47.685,-122.2065,54.0
852,1,86.0,47.61,-122.2875,69.0
853,1,59.0,47.571,-122.4105,61.0
854,1,31.0,47.5875,-122.196,45.0
855,1,24.0,47.565,-122.223,27.0
856,1,1.0,47.6775,-121.995,
857,1,15.0,47.709,-122.2755,41.0
858,1,59.0,47.571,-122.4105,61.0
859,1,18.0,47.7,-122.235,14.0
860,1,48.0,47.613,-122.2845,69.0
861,1,61.0,47.6835,-122.214,34.0
862,1,46.0,47.5755,-122.2245,43.0
863,1,58.0,47.664,-122.172,60.0
864,1,27.0,47.589,-122.253,46.0
865,1,51.0,47.6745,-122.1885,32.0
866,1,60.0,47.6295,-122.3025,74.0
867,1,12.0,47.706,-122.244,11.0
868,1,21.0,47.6325,-122.232,44.0
869,1,53.0,47.673,-122.163,68.0
870,1,0.0,47.7705,-122.01,5.0
871,1,73.0,47.7,-122.364,76.0
872,1,28.0,47.556,-122.4,29.0
873,1,1.0,47.5935,-122.082,39.0
874,1,1.0,47.592,-122.0805,38.0
875,1,14.0,47.6985,-122.2335,31.0
876,1,35.0,47.7195,-122.133,6.0
877,1,18.0,47.58,-122.19,60.0
878,1,83.0,47.637,-122.3625,69.0
879,1,20.0,47.6565,-122.274,26.0
880,1,11.0,47.6625,-122.019,20.0
881,1,0.0,47.5125,-121.8705,10.0
882,1,4.0,47.637,-121.992,
883,1,33.0,47.6685,-122.1405,51.0
884,1,55.0,47.6715,-122.1795,64.0
885,1,14.0,47.5545,-122.2185,25.0
886,1,26.0,47.6595,-122.1315,55.0
887,1,81.0,47.628,-122.3085,88.0
888,1,1.0,47.547,-122.196,35.0
889,1,13.0,47.685,-122.0175,41.0
890,1,13.0,47.5905,-122.2065,9.0
891,1,1.0,47.739,-122.1075,29.0
892,1,40.0,47.7,-122.2035,35.0
893,1,4.0,47.649,-122.2155,20.0
894,1,59.0,47.577,-122.1615,30.0
895,1,73.0,47.6655,-122.205,62.0
896,1,3.0,47.6805,-121.86,4.0
897,1,2.0,47.4765,-122.496,17.0
898,1,55.0,47.6325,-122.394,52.0
899,1,38.0,47.577,-122.2215,40.0
900,1,31.0,47.5545,-122.106,23.0
901,1,5.0,47.5305,-122.235,13.0
902,1,83.0,47.634,-122.283,39.0
903,1,23.0,47.7165,-122.22,3.0
904,1,84.0,47.682,-122.199,49.0
905,1,73.0,47.6685,-122.2035,74.0
906,1,46.0,47.613,-122.1525,56.0
907,1,75.0,47.637,-122.283,47.0
908,1,16.0,47.55,-122.115,25.0
909,1,13.0,47.6415,-122.157,18.0
910,1,13.0,47.3145,-121.995,24.0
911,1,24.0,47.6535,-122.127,28.0
912,1,50.0,47.673,-122.2725,68.0
913,1,13.0,47.655,-122.2785,27.0
914,1,2.0,47.5905,-121.9905,25.0
915,1,82.0,47.637,-122.4015,56.0
916,1,7.0,47.541,-122.196,40.0
917,1,24.0,47.568,-122.1585,13.0
918,1,56.0,47.67,-122.175,65.0
919,1,31.0,47.622,-122.2155,21.0
920,1,39.0,47.5755,-122.22,34.0
921,1,4.0,47.7225,-122.0385,18.0
922,1,67.0,47.643,-122.349,68.0
923,1,4.0,47.5485,-122.112,11.0
924,1,35.0,47.703,-122.1975,41.0
925,1,27.0,47.5845,-122.196,50.0
926,1,18.0,47.607,-122.214,6.0
927,1,48.0,47.568,-122.283,73.0
928,1,78.0,47.6445,-122.3205,74.0
929,1,31.0,47.6175,-122.2815,58.0
930,1,69.0,47.64,-122.3085,73.0
931,1,0.0,47.6535,-121.9755,8.0
932,1,13.0,47.556,-122.1405,
933,1,52.0,47.58,-122.2425,20.0
934,1,13.0,47.622,-122.0955,5.0
935,1,67.0,47.634,-122.3475,71.0
936,1,4.0,47.643,-122.004,3.0
937,1,83.0,47.6085,-122.1915,63.0
938,1,38.0,47.5995,-122.205,27.0
939,1,60.0,47.6325,-122.3055,92.0
940,1,43.0,47.598,-122.2005,34.0
941,1,30.0,47.6805,-122.2695,76.0
942,1,23.0,47.5395,-121.8675,13.0
943,1,55.0,47.6865,-122.2125,48.0
944,1,55.0,47.6295,-122.208,35.0
945,1,11.0,47.643,-122.1705,16.0
946,1,47.0,47.583,-122.2875,58.0
947,1,33.0,47.6595,-122.1735,47.0
948,1,1.0,47.592,-122.0775,43.0
949,1,25.0,47.6775,-122.274,56.0
950,1,6.0,47.643,-122.1645,14.0
951,1,75.0,47.6625,-122.199,60.0
952,1,8.0,47.6475,-122.4165,15.0
953,1,1.0,47.67,-122.001,25.0
954,1,21.0,47.6835,-122.271,70.0
955,1,7.0,47.5545,-122.028,9.0
956,1,9.0,47.649,-122.4165,16.0
957,1,21.0,47.559,-122.22,25.0
958,1,21.0,47.5305,-122.205,61.0
959,1,6.0,47.589,-122.046,33.0
960,1,9.0,47.6445,-122.2185,41.0
961,1,81.0,47.628,-122.325,77.0
962,1,50.0,47.592,-122.2905,58.0
963,1,26.0,47.6175,-122.238,24.0
964,1,0.0,47.67,-122.0025,18.0
965,1,16.0,47.553,-122.157,20.0
966,1,43.0,47.658,-122.2815,53.0
967,1,13.0,47.568,-122.211,8.0
968,1,28.0,47.6925,-122.202,47.0
969,1,37.0,47.5875,-122.1285,59.0
970,1,3.0,47.61,-122.055,31.0
971,1,8.0,47.655,-122.157,40.0
972,1,19.0,47.652,-122.025,10.0
973,1,98.0,40.6635,-73.9845,88.0
974,1,60.0,47.592,-122.241,51.0
975,1,23.0,47.634,-122.2245,31.0
976,1,4.0,47.7135,-122.106,31.0
977,1,63.0,47.67,-122.172,67.0
978,1,6.0,47.664,-122.0265,6.0
979,1,21.0,47.559,-122.2215,20.0
980,1,89.0,47.625,-122.3145,92.0
981,1,21.0,47.5545,-122.226,25.0
982,1,23.0,47.5965,-122.1705,24.0
983,1,18.0,47.652,-122.2005,25.0
984,1,87.0,47.6895,-122.3775,76.0
985,1,45.0,47.6865,-122.2875,93.0
986,1,22.0,47.6325,-122.226,22.0
987,1,36.0,47.562,-121.8885,33.0
988,1,33.0,47.607,-122.046,35.0
989,1,36.0,47.688,-122.19,21.0
990,1,13.0,47.637,-122.0655,17.0
991,1,4.0,47.715,-122.073,21.0
992,1,64.0,47.5905,-122.232,75.0
993,1,69.0,47.6055,-122.133,53.0
994,1,70.0,47.622,-122.2875,72.0
995,1,9.0,47.5365,-122.0745,10.0
996,1,25.0,47.6355,-122.2905,53.0
997,1,24.0,47.568,-122.1585,13.0
998,1,81.0,47.6265,-122.304,92.0
999,1,75.0,47.583,-122.241,51.0
1000,1,36.0,47.5395,-122.2335,42.0
1001,1,82.0,47.67,-122.196,71.0
1002,1,83.0,47.634,-122.283,39.0
1003,1,92.0,47.6385,-122.3595,75.0
1004,1,25.0,47.58,-122.214,35.0
1005,1,36.0,47.688,-122.19,21.0
1006,1,32.0,47.679,-122.271,70.0
1007,1,2.0,47.649,-122.0175,7.0
1008,1,79.0,47.682,-122.208,54.0
1009,1,8.0,47.6835,-122.0505,33.0
1010,1,81.0,47.6685,-122.202,77.0
1011,1,13.0,47.6355,-122.0655,19.0
1012,1,91.0,47.685,-122.3505,91.0
1013,1,63.0,47.643,-122.3475,69.0
1014,1,61.0,47.6505,-122.4,68.0
1015,1,73.0,47.6655,-122.205,62.0
1016,1,50.0,47.493,-121.7745,52.0
1017,1,4.0,47.6535,-122.181,27.0
1018,1,38.0,47.76,-122.373,14.0
1019,1,82.0,47.5845,-122.2395,44.0
1020,1,27.0,47.694,-122.2155,41.0
1021,1,14.0,47.58,-122.2125,47.0
1022,1,0.0,47.451,-122.382,32.0
1023,1,11.0,47.562,-122.163,16.0
1024,1,61.0,47.6505,-122.4,68.0
1025,1,77.0,47.634,-122.364,66.0
1026,1,45.0,47.5395,-122.397,33.0
1027,1,18.0,47.7225,-122.2815,44.0
1028,1,66.0,47.6295,-122.292,74.0
1029,1,47.0,47.6565,-122.286,64.0
1030,1,16.0,47.703,-122.124,43.0
1031,1,14.0,47.547,-121.986,8.0
1032,1,6.0,47.7435,-122.37,4.0
1033,1,4.0,47.724,-122.0355,33.0
1034,1,57.0,47.6685,-122.4045,52.0
1035,1,3.0,47.6355,-122.0505,22.0
1036,1,65.0,47.634,-122.4,44.0
1037,1,14.0,47.7165,-122.2785,41.0
1038,1,75.0,47.6235,-122.2065,37.0
1039,1,24.0,47.631,-122.217,18.0
1040,1,78.0,47.625,-122.2905,89.0
1041,1,58.0,47.577,-122.286,85.0
1042,1,0.0,47.7615,-122.043,29.0
1043,1,39.0,47.574,-122.2215,35.0
1044,1,18.0,47.5605,-122.1675,18.0
1045,1,22.0,47.631,-122.2275,32.0
1046,1,12.0,47.6355,-122.241,22.0
1047,1,20.0,47.586,-122.202,22.0
1048,1,41.0,47.6715,-122.409,41.0
1049,1,57.0,47.6415,-122.3715,59.0
1050,1,63.0,47.676,-122.1705,64.0
1051,1,25.0,47.667,-122.409,31.0
1052,1,70.0,47.589,-122.2425,55.0
1053,1,11.0,47.5905,-122.112,33.0
1054,1,19.0,47.6325,-122.2305,44.0
1055,1,18.0,47.598,-122.1765,35.0
1056,1,12.0,47.553,-122.217,18.0
1057,1,6.0,47.5695,-122.034,25.0
1058,1,32.0,47.634,-122.208,30.0
1059,1,49.0,47.619,-122.217,25.0
1060,1,38.0,47.5425,-121.9965,37.0
1061,1,66.0,47.616,-122.2125,26.0
1062,1,16.0,47.5545,-122.1585,22.0
1063,1,13.0,47.562,-122.1615,14.0
1064,1,31.0,47.571,-122.229,18.0
1065,1,67.0,47.631,-122.325,70.0
1066,1,4.0,47.631,-122.016,29.0
1067,1,1.0,47.664,-122.043,19.0
1068,1,17.0,47.592,-122.2065,9.0
1069,1,83.0,47.6745,-122.355,90.0
1070,1,17.0,47.5755,-122.2035,44.0
1071,1,24.0,47.562,-122.1555,4.0
1072,1,91.0,47.676,-122.1975,62.0
1073,1,66.0,47.6355,-122.403,35.0
1074,1,14.0,47.5395,-122.2125,11.0
1075,1,0.0,47.5515,-121.8,
1076,1,19.0,47.577,-122.073,33.0
1077,1,17.0,47.6535,-122.088,33.0
1078,1,85.0,47.628,-122.3115,96.0
1079,1,29.0,47.565,-122.139,10.0
1080,1,67.0,47.631,-122.3235,75.0
1081,1,1.0,47.529,-122.1315,19.0
1082,1,10.0,47.652,-122.418,20.0
1083,1,2.0,47.529,-122.136,11.0
1084,1,11.0,47.5365,-121.857,17.0
1085,1,11.0,47.5815,-121.9695,3.0
1086,1,61.0,47.763,-122.3685,25.0
1087,1,3.0,47.7375,-122.1165,32.0
1088,1,29.0,47.775,-122.391,29.0
1089,1,27.0,47.6895,-122.049,39.0
1090,1,50.0,47.583,-122.0385,51.0
1091,1,9.0,47.646,-122.415,19.0
1092,1,30.0,47.5635,-122.118,39.0
1093,1,34.0,47.685,-122.1855,37.0
1094,1,15.0,47.5605,-122.028,13.0
1095,1,90.0,47.6175,-122.208,44.0
1096,1,37.0,47.583,-122.247,17.0
1097,1,24.0,47.535,-122.2185,10.0
1098,1,13.0,47.5095,-122.2365,20.0
1099,1,13.0,47.694,-122.2815,54.0
1100,1,24.0,47.5815,-122.1945,41.0
1101,1,70.0,47.6415,-122.3895,70.0
1102,1,21.0,47.5515,-122.115,22.0
1103,1,18.0,47.724,-122.28,68.0
1104,1,28.0,47.6055,-122.1555,57.0
1105,1,4.0,47.7675,-122.025,9.0
1106,1,36.0,47.5695,-122.283,77.0
1107,1,3.0,47.5935,-122.046,34.0
1108,1,80.0,47.619,-122.211,43.0
1109,1,4.0,47.5605,-122.2125,8.0
1110,1,0.0,47.5395,-122.1135,3.0
1111,1,51.0,47.6355,-122.3685,55.0
1112,1,13.0,47.6355,-122.0655,19.0
1113,1,24.0,47.565,-122.148,3.0
1114,1,14.0,47.697,-122.133,49.0
1115,1,14.0,47.691,-122.2755,51.0
1116,1,37.0,47.6985,-122.205,44.0
1117,1,29.0,47.5665,-122.2245,24.0
1118,1,3.0,47.556,-122.148,2.0
1119,1,17.0,47.7,-122.274,48.0
1120,1,16.0,47.6565,-122.157,40.0
1121,1,66.0,47.5935,-122.2965,73.0
1122,1,70.0,47.664,-122.1615,54.0
1123,1,65.0,47.685,-122.2035,47.0
1124,1,30.0,48.111,-122.175,33.0
1125,1,14.0,47.6385,-122.4105,29.0
1126,1,73.0,47.625,-122.2875,63.0
1127,1,29.0,47.607,-122.0475,34.0
1128,1,88.0,47.6715,-122.202,79.0
1129,1,67.0,47.6655,-122.3475,78.0
1130,1,1.0,47.667,-122.055,22.0
1131,1,8.0,47.7435,-122.13,33.0
1132,1,33.0,47.5695,-122.226,12.0
1133,1,26.0,47.5425,-122.214,14.0
1134,1,0.0,47.5995,-121.974,24.0
1135,1,0.0,47.5455,-121.914,18.0
1136,1,10.0,47.673,-122.2605,62.0
1137,1,16.0,47.553,-122.1345,7.0
1138,1,82.0,47.661,-122.3505,79.0
1139,1,73.0,47.6655,-122.205,62.0
1140,1,4.0,47.688,-122.0655,20.0
1141,1,62.0,47.631,-122.3115,94.0
1142,1,48.0,47.5425,-122.229,46.0
1143,1,21.0,47.7225,-122.1585,32.0
1144,1,50.0,47.6445,-122.3565,64.0
1145,1,36.0,47.7,-122.3835,38.0
1146,1,3.0,47.721,-122.112,27.0
1147,1,4.0,47.628,-122.0895,12.0
1148,1,51.0,47.589,-122.391,82.0
1149,1,77.0,47.6145,-122.286,71.0
1150,1,15.0,47.577,-121.9905,49.0
1151,1,11.0,47.5815,-121.9695,3.0
1152,1,36.0,47.553,-122.1105,25.0
1153,1,18.0,47.655,-122.124,35.0
1154,1,1.0,47.616,-122.103,15.0
1155,1,9.0,47.61,-121.9935,22.0
1156,1,46.0,47.538,-122.223,41.0
1157,1,28.0,47.7045,-122.109,35.0
1158,1,7.0,47.6385,-122.058,32.0
1159,1,13.0,47.703,-122.1285,45.0
1160,1,21.0,47.571,-122.211,13.0
1161,1,19.0,47.5665,-122.1555,11.0
1162,1,22.0,47.601,-122.205,16.0
1163,1,16.0,47.706,-122.1135,38.0
1164,1,44.0,47.658,-122.277,45.0
1165,1,27.0,47.532,-122.226,12.0
1166,1,70.0,47.6595,-122.394,57.0
1167,1,53.0,47.616,-122.0265,38.0
1168,1,17.0,47.622,-122.226,35.0
1169,1,16.0,47.5875,-122.1165,34.0
1170,1,28.0,47.6925,-122.1645,40.0
1171,1,48.0,47.7,-122.1855,45.0
1172,1,41.0,47.541,-122.2335,31.0
1173,1,5.0,47.5485,-122.2125,11.0
1174,1,1.0,47.7075,-122.07,27.0
1175,1,72.0,47.541,-122.0145,52.0
1176,1,72.0,47.6835,-122.3055,90.0
1177,1,11.0,47.547,-122.118,30.0
1178,1,4.0,47.6745,-122.031,33.0
1179,1,14.0,47.5455,-122.121,30.0
1180,1,29.0,47.5635,-122.1105,41.0
1181,1,18.0,47.5605,-122.154,3.0
1182,1,31.0,47.5425,-121.9935,43.0
1183,1,32.0,47.547,-122.226,49.0
1184,1,38.0,47.58,-122.04,42.0
1185,1,3.0,47.5305,-122.136,11.0
1186,1,22.0,47.76,-122.376,10.0
1187,1,37.0,47.463,-122.355,40.0
1188,1,56.0,47.67,-122.175,65.0
1189,1,3.0,47.4705,-122.016,16.0
1190,1,32.0,47.553,-122.2605,52.0
1191,1,67.0,47.6295,-122.31,89.0
1192,1,36.0,47.4645,-122.3565,28.0
1193,1,37.0,47.5485,-122.1885,58.0
1194,1,9.0,47.7195,-122.127,1.0
1195,1,35.0,47.5695,-122.2245,26.0
1196,1,43.0,47.5875,-122.172,52.0
1197,1,47.0,47.673,-122.1735,58.0
1198,1,0.0,47.1945,-122.0625,25.0
1199,1,82.0,47.6235,-122.2905,66.0
1200,1,6.0,47.5785,-122.178,57.0
1201,1,31.0,47.6145,-122.283,67.0
1202,1,14.0,47.7165,-122.2785,41.0
1203,1,17.0,47.5485,-122.1195,43.0
1204,1,15.0,47.574,-122.043,36.0
1205,1,55.0,47.685,-122.1945,48.0
1206,1,12.0,47.655,-122.121,39.0
1207,1,56.0,47.5995,-122.1495,78.0
1208,1,6.0,47.5875,-121.965,2.0
1209,1,58.0,47.6385,-122.283,49.0
1210,1,34.0,47.67,-122.409,35.0
1211,1,36.0,47.5695,-122.283,77.0
1212,1,19.0,47.5725,-122.2815,63.0
1213,1,70.0,47.6775,-122.169,64.0
1214,1,68.0,47.6715,-122.325,74.0
1215,1,14.0,47.6235,-122.106,36.0
1216,1,8.0,47.586,-121.968,10.0
1217,1,34.0,47.5725,-122.283,64.0
1218,1,7.0,47.709,-122.1195,17.0
1219,1,9.0,47.5365,-122.0745,10.0
1220,1,5.0,47.718,-122.373,16.0
1221,1,25.0,47.616,-122.286,71.0
1222,1,70.0,47.6775,-122.169,64.0
1223,1,17.0,47.562,-122.1585,10.0
1224,1,5.0,47.5845,-122.112,23.0
1225,1,80.0,47.6535,-122.3385,87.0
1226,1,35.0,47.5755,-122.1435,54.0
1227,1,77.0,47.625,-122.196,64.0
1228,1,13.0,47.7315,-122.0865,27.0
1229,1,33.0,47.5395,-122.235,33.0
1230,1,1.0,47.46,-121.7205,22.0
1231,1,31.0,47.6745,-122.2755,70.0
1232,1,17.0,47.577,-121.992,51.0
1233,1,70.0,47.67,-122.3355,89.0
1234,1,64.0,47.541,-122.394,50.0
1235,1,16.0,47.571,-122.1,21.0
1236,1,10.0,47.6595,-122.076,17.0
1237,1,38.0,47.601,-122.199,34.0
1238,1,9.0,47.5455,-122.118,20.0
1239,1,51.0,40.9095,-74.136,45.0
1240,1,4.0,47.5515,-122.1435,6.0
1241,1,77.0,47.679,-122.286,80.0
1242,1,22.0,47.6415,-122.211,29.0
1243,1,82.0,47.6415,-122.3925,71.0
1244,1,0.0,47.451,-122.382,32.0
1245,1,56.0,47.6865,-122.2035,43.0
1246,1,82.0,41.262,-95.9865,48.0
1247,1,4.0,47.6505,-122.1825,20.0
1248,1,5.0,47.736,-122.0835,31.0
1249,1,17.0,47.5905,-122.0265,34.0
1250,1,46.0,47.601,-122.184,65.0
1251,1,71.0,47.6355,-122.4015,40.0
1252,1,19.0,47.5665,-122.1345,17.0
1253,1,73.0,47.6775,-122.1735,60.0
1254,1,24.0,47.631,-122.217,18.0
1255,1,83.0,47.622,-122.1945,67.0
1256,1,48.0,47.685,-122.1675,33.0
