RegionID,SizeRank,RegionName,State,CountyName,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23
16037,21,Seattle,WA,King County,289755.7169,291134.5192,292541.6245,295364.8484,298515.7795,301445.4213,304617.1283,307133.7057,309283.4443,310861.712,312482.425,314486.9967,316966.8741,319514.6294,321795.8482,323392.604,324404.5516,325323.1536,326334.2781,327669.3108,328722.6158,329877.2085,330845.1593,332340.986,333354.7918,334576.4594,335904.0096,337743.2576,339542.7812,340794.7919,341843.5979,343109.534,344443.1405,345836.5784,347236.9923,348160.9568,349806.2994,351141.9591,353277.407,354909.2227,357138.865,359150.6885,361006.4491,363088.3715,365415.7684,367830.209,369507.8422,371517.4499,374111.6466,377285.666,380093.6662,383299.877,387380.232,392430.1549,397227.3888,401471.7375,405338.5817,408735.2255,411986.8947,415508.426,419621.9488,423283.3428,428093.6098,433488.7385,439217.8675,445089.6818,451739.6379,459956.7693,467328.9625,473682.3932,479264.2036,484598.3368,488791.9311,494111.3059,499694.3732,506361.7222,512212.5271,517580.7048,522704.1903,527118.2002,530926.0039,534814.1866,537591.2904,539077.9302,539755.5629,541095.581,545016.6699,550552.758,555453.6164,558085.4272,559047.3313,561586.9993,564013.6846,564142.5351,561740.4656,559683.0663,559047.966,557497.6987,554416.2851,548279.5231,541220.6415,534470.7865,529496.2051,523251.6305,516982.7111,510600.6068,506059.0382,498622.4449,493647.9468,489305.2443,487554.4754,482029.5743,475953.1716,470038.4066,466436.301,464251.7539,463209.2465,462999.0652,463635.9425,465516.4729,464087.4428,461949.4774,458097.8443,458745.484,460465.4087,461597.3153,460300.4166,456736.9154,453556.0169,449163.8032,445324.1161,441799.8283,438936.7731,437427.0873,435165.0778,433644.7208,429272.1893,425873.0216,422460.7996,420845.3602,419116.7625,417457.7485,416507.6168,415303.9856,414528.815,412575.7527,409736.4902,406375.943,404376.0514,404604.611,406488.9764,409279.0991,412798.5847,416861.1558,421866.5045,427923.8039,435119.2832,441894.9037,447263.4654,451161.6572,454410.9927,457535.2271,459858.0704,461678.8057,463663.398,466299.7628,469123.5419,472577.204,476536.8365,481176.7093,485210.322,488689.7762,491910.787,494672.5176,496919.5712,498357.0617,500070.2524,502072.7525,505163.7927,509807.521,516597.8434,524461.0353,531705.5202,537538.7845,543457.5952,549297.3725,555486.5073,561344.0854,568008.3517,575777.7051,584036.6381,593223.6226,603873.5094,615172.5205,625764.0108,634165.0695,640698.8974,645233.5242,647925.8903,649552.9439,650291.2996,652573.4991,656245.2151,663012.8507,671019.0924,680042.8754,688806.2893,696941.1345,703996.1829,710767.2244,717047.3008,722959.4782,728804.2184,734795.6905,741738.641,750464.9457,761320.0725,773330.4809,785850.2168,796278.7488,804834.9968,807749.9236,809181.0749,808014.8222,805897.314,802047.9738,797485.5629,792933.3272,787367.5797,782759.4112,780609.599,780522.0385,780239.562,779566.4964,778064.3026,777091.2005,775934.0109,776335.8551,777462.3766,779863.4932,781480.0689,783609.4542,785910.7799,788996.6782,789610.3862,788480.3269,788624.3239,793487.406,803285.0633,813392.5685,823040.8645,829590.0446,834632.7173,839161.3877,845113.2816,853654.1565,862861.3607,871361.795,876256.5404,876860.461,874974.104,875006.5703,878948.8551,887196.3795,901651.4706,921443.1215,943800.6493,962488.5009,973528.8294,974268.6068,965128.7997,950276.341,934917.9095,924962.7669,919821.0844,916559.8717,913151.822,909823.5303
13480,239,Renton,WA,King County,261634.9539,262726.0683,263751.0296,265671.7335,267899.5281,269855.9459,272207.2353,273826.5447,275285.3835,276361.4257,277660.6152,279188.3158,280964.7544,282625.1847,284198.4511,285385.8664,286345.239,287243.6214,288269.7191,289602.9285,290820.3757,292016.6696,293018.421,294370.9001,295281.4357,296290.6442,297269.2101,298753.5304,300148.7338,301195.9472,301904.1727,302668.6905,303445.1725,304288.3649,305149.4011,305513.4995,306509.4254,307399.6554,309035.2597,310261.3275,312162.2062,314061.3259,315826.5376,317557.1331,319257.5248,321139.0274,322434.4965,323947.2303,325800.5342,328097.3222,330116.9034,332495.9832,335116.0574,338388.8291,341465.2822,344374.7524,347258.8802,349627.8454,352031.049,354593.5456,357823.8918,360539.759,364033.6473,368037.4307,372747.4156,378129.2886,384437.0381,392204.4467,399212.8272,405504.4352,411301.3637,417362.571,422389.5106,428445.8513,434641.5471,442058.1224,448892.4898,455128.5034,461072.3139,466318.4408,471157.3564,475932.8328,479497.8531,481526.7766,482513.0803,483799.5943,487193.9567,491794.1272,495544.3538,497239.2304,497338.1043,498793.3634,499824.0395,498552.5282,494613.7755,490796.7971,488560.1739,486261.5634,482910.2073,478011.4177,472202.6394,466643.1672,461260.1409,454576.4011,447749.8802,441278.3907,436646.8495,429826.928,424372.6978,419194.4743,416077.8889,410140.5343,403702.9923,397411.5766,392719.2024,388829.926,385484.1163,383032.2121,381596.0144,381816.603,380717.1585,379417.7271,376450.0035,375512.7157,375412.9622,374905.5493,372914.8731,369210.9913,365594.7746,360725.4447,356057.5236,351626.8774,348129.6691,345560.0921,342629.2622,339828.9682,334891.6151,330803.0095,327051.0601,324661.8963,321954.0585,318938.2576,316316.1689,313612.1213,312032.5663,309418.3144,305852.2331,301059.1877,297487.0852,296268.2147,296966.6747,298784.256,301414.5643,304582.809,307999.2426,311612.9121,315476.4076,319644.4287,323779.1027,327929.9231,332188.7627,336104.0503,339961.0241,343125.8714,346016.2522,348749.5126,351635.2531,355187.244,358469.9978,361531.6143,363949.5748,365998.7357,367534.6233,368333.4359,368889.7414,369355.7486,370155.5819,371418.8063,373253.2591,376235.7241,379782.9539,384103.7205,387892.6822,391026.4992,393790.5783,396387.2088,399495.9799,402600.8154,405819.7606,409217.8523,413129.3138,418273.7046,423808.3771,429521.391,434573.0062,439018.3373,442533.1053,445368.0154,447981.6323,450515.8904,452890.3998,455840.4694,459267.0333,464109.4831,469414.4446,475202.5071,480458.0528,485185.6003,489026.5215,492293.9746,494929.4561,496954.0352,498656.3633,500661.9585,503692.4582,508563.8979,514947.1798,522361.716,529889.9717,536775.8655,542865.7401,546256.811,548691.225,549621.4344,550261.4505,549967.5116,549049.5206,547665.3935,545879.2398,545180.2014,546094.0045,547767.7154,549340.6304,550615.8147,551132.1218,551381.4273,551731.3336,553444.7145,556189.1958,559394.499,563083.8898,567605.4582,572718.1437,577522.0188,579775.4343,580367.9005,580510.325,583412.8531,589351.2254,597399.2974,606721.393,615783.436,624626.9135,633191.6008,641834.401,651024.1327,660855.8315,670241.1246,676703.849,678439.0904,677744.0946,677253.9545,679703.523,685964.5885,699107.8705,716958.7825,736511.5016,751927.067,760626.0052,761433.4553,755161.4643,745783.839,737056.727,732199.6094,729717.4843,727212.4872,724012.7812,720716.124
5399,246,Kent,WA,King County,226198.1232,227007.8243,227851.4405,229357.2655,231095.7159,232637.0857,234572.7693,235983.445,237188.3976,238047.9667,239151.074,240482.1806,242051.6259,243576.8557,245054.6549,246273.8542,247133.2309,247998.798,248816.1036,249905.6184,250664.1795,251515.3465,252246.6746,253506.0206,254467.2776,255471.5343,256411.4727,257598.1192,258659.8685,259289.9892,259692.8637,260368.2211,261171.5564,261985.9256,262671.6588,262888.8138,263647.404,264285.3295,265644.6129,266774.254,268497.7902,270047.9346,271481.1997,272842.3202,274211.2957,275538.5423,276347.7363,277446.1058,279009.0235,280985.541,282545.3189,284229.577,286299.8427,289170.1375,291889.2811,294429.0115,296760.4948,298787.0819,300824.4053,303128.6532,305952.6347,308321.5857,311493.5658,315245.3965,319617.3838,324328.6936,329770.0967,336316.8471,342253.2999,347513.0567,352424.2468,357372.4901,361358.2618,365991.726,370830.4298,376728.3525,382340.575,387564.808,392685.5738,397326.6792,401493.6694,405344.6427,407940.0113,409145.2518,409590.1167,410287.6396,412785.6448,416241.0146,419018.3483,420118.45,419956.5862,420656.1731,420858.9912,419206.6751,415683.0492,412640.4173,410729.3562,408568.9018,405478.9233,401271.1141,396536.3755,391755.2882,386926.4478,380920.4157,375086.5038,369639.447,365435.1286,359096.1081,353556.4424,348309.8184,344828.7354,339291.4857,333394.1978,327461.8664,323040.3078,319474.9752,316748.8051,315153.9331,314882.0288,315921.5424,314891.2063,312969.0878,309690.0258,308472.4513,308225.5579,307859.8016,306495.6379,303454.0208,300332.5555,296376.938,292920.8543,289479.2907,286820.6683,284941.3553,282537.5255,279993.9745,275425.0987,271710.4973,268082.5345,265538.7566,262634.0957,259587.7305,257077.6743,254730.6667,253235.7378,251355.0267,249371.4467,246792.991,244737.8075,243993.5149,244390.9304,245254.2588,246479.378,248152.8474,250429.4622,253079.5682,256068.0587,259312.142,262581.035,265838.2323,269281.9302,272631.5392,276158.8089,279400.2487,282298.7692,284859.5946,287147.7018,289786.6834,292165.1077,294229.2623,296046.9995,297685.3836,299576.8557,301054.8862,302461.6832,303557.8694,304623.0023,305691.5648,307046.6635,309016.3959,311554.0093,314682.5118,317846.8515,320653.4375,322827.9238,324564.2594,326563.0806,329134.5476,332378.9394,336018.0645,340039.7938,344279.708,349004.6254,353766.3624,358271.8968,361808.2837,364516.3364,366579.1416,368321.2554,369811.3441,371417.4984,373514.9898,375960.4358,379255.448,383212.1689,387800.7709,392435.1112,396867.6369,400890.6001,404294.2655,406898.512,408904.4844,410544.2245,412134.9028,414203.5964,417518.5379,422073.6925,427289.3948,432561.9857,437390.8768,441655.8808,444313.4133,446629.6417,448181.47,449235.1841,449374.2521,449187.9358,448987.4577,448949.3652,449589.1151,451273.7403,453064.0266,454668.3881,455806.0438,456490.9981,457322.7904,458338.5454,460625.2866,463563.5925,467220.2509,471165.5746,475564.5846,480256.9981,484744.0731,487370.8749,488607.3763,489479.6697,492397.178,497673.9074,504622.7642,512722.8172,520953.6788,529322.7099,537682.9983,546095.2266,554269.8376,562445.0876,569639.4414,575210.8953,577777.7659,579120.1205,580302.2755,583085.3502,588159.614,597658.3816,610440.1342,624595.9467,635724.2511,642369.3524,643676.2592,640509.6086,634622.8709,628515.4439,624519.0087,622001.5911,619501.7156,616393.2145,613584.2696
3619,247,Bellevue,WA,King County,404225.2911,405756.5876,407219.9256,410168.0953,413404.7522,416183.5017,419384.4215,421775.9535,423975.5417,425797.5549,427903.1121,430767.5418,434149.3762,437615.0954,440906.09,443386.0326,445371.2927,447253.9622,449245.5236,451577.2516,453444.9681,455172.0123,456294.727,457916.1612,459078.8008,460716.2015,462364.9517,464623.3602,466339.9317,467182.5108,467297.157,467907.1958,468641.028,469569.8423,470410.7878,470697.6058,471986.8665,473032.6053,475051.3209,476363.2202,478385.4085,480059.4935,481793.8397,484032.5036,486803.0336,489571.7373,491332.1009,493540.2082,496780.1715,501007.0112,504736.0054,508938.0084,514187.6441,520893.2245,527424.4796,533179.0905,538800.083,543538.9787,548327.9986,553198.1007,559159.114,564391.8732,571328.0698,579562.6537,589148.6595,599416.2906,610794.4658,624378.5936,636946.9862,648084.1354,657692.5911,666902.6731,674362.1241,683681.2703,693391.9011,704650.2363,714745.8117,724538.8846,734637.3305,744020.8425,752348.7942,760705.2076,767648.4172,772314.2212,775113.0863,778105.7672,784961.077,794295.0895,802895.7298,808292.8061,811211.8894,815945.1143,820157.5302,820551.5386,816986.1251,813434.2446,812081.4444,809478.1428,804818.3039,797681.3753,790135.3988,783105.673,775935.5519,766449.5264,756358.4124,746596.6264,738736.4689,727113.6155,716435.3696,705897.1683,698773.6112,688032.6696,676980.9586,665808.2081,658428.6506,652833.3606,648705.9567,646187.4103,645727.8892,648271.9958,647524.3273,646280.6713,641725.9894,641408.8139,642468.3704,643368.4912,641757.5508,637224.8998,633016.6807,626950.9042,621584.8988,616551.262,613680.3116,612285.6645,610015.0831,607569.5009,602240.3379,599015.3614,596359.2651,595317.1563,593238.9393,591421.4236,590154.991,588681.5328,587315.2345,585229.207,583041.1629,579555.6327,577028.4062,576159.83,577940.1349,581640.6017,587225.3941,593486.5705,600534.0291,608648.6672,618824.9608,629293.1182,638281.4146,645259.9863,651228.0404,657075.6115,661838.2934,665452.3658,669007.1305,673615.9567,678787.0061,685356.415,693067.9759,701640.018,709021.0806,714130.9221,718067.1793,719750.9401,720646.5435,720689.9,722342.5517,725573.3598,730058.1801,736012.305,744296.0854,753948.8319,763102.745,768961.1392,773606.5067,776909.6644,781035.6958,784852.2706,790208.3738,796357.6098,803879.7907,812584.54,823880.1605,836512.8602,849088.8862,859264.1184,867397.2551,872934.3339,877117.4413,879357.9244,880405.4516,883249.4283,889598.8676,901488.5294,915131.0149,928814.9168,940635.6554,951560.9733,961320.9373,970977.6536,979242.0894,986985.4738,994263.9849,1002165.659,1012124.903,1026255.116,1042590.458,1059334.486,1074833.197,1088405.702,1099878.177,1104607.224,1108619.861,1110741.354,1112726.03,1111313.993,1106390.481,1099049.587,1091218.043,1085936.549,1085230.431,1087313.897,1089074.187,1090864.247,1090595.701,1089997.48,1089081.909,1090353.727,1093771.228,1098065.444,1101844.223,1106789.755,1112526.465,1119170.81,1122005.487,1121396.619,1121804.244,1128932.343,1143807.452,1161436.818,1179459.83,1195649.185,1211099.627,1225680.139,1240290.437,1256447.769,1275209.677,1298925.172,1319314.764,1332134.866,1338118.172,1347341.98,1366246.762,1395124.194,1441055.473,1498920.494,1560525.351,1604267.134,1623680.934,1617780.064,1594915.495,1566024.667,1538897.869,1521558.012,1511813.443,1503908.165,1495211.217,1484115.315
16839,433,Auburn,WA,King County,221755.863,222554.7939,223281.8754,224736.5995,226351.1227,227730.5148,229411.8259,230749.4772,231932.2789,232682.9447,233468.3889,234716.432,236352.9941,237990.3585,239425.512,240520.3923,241385.0295,242390.3314,243406.6722,244611.9515,245477.0691,246442.8283,247241.106,248338.226,248957.8323,249658.8282,250359.8121,251433.76,252492.8868,253158.4708,253672.9589,254455.0149,255417.6191,256360.8886,257097.3153,257402.4534,258218.066,258903.5215,260288.6339,261509.5205,263225.8359,264762.0047,266095.7947,267570.4281,269029.9933,270485.0795,271379.5714,272573.3759,274205.15,276230.1272,277952.0326,279850.2453,282066.3106,284834.8279,287545.483,290049.1722,292451.5917,294490.3945,296542.1734,298806.8885,301489.3647,303743.8933,306781.9939,310423.413,314865.1253,319718.5043,325398.9834,332076.3866,338171.1357,343534.7934,348417.6236,353312.0102,357278.9764,361998.3966,366829.8926,372670.0242,378121.0337,383143.369,387828.4491,391918.7739,395659.6943,399205.9049,401780.2926,403084.9259,403716.8428,404423.1253,406727.3889,409746.7778,412313.3751,413509.4609,413729.015,414777.3508,415195.2606,413819.7498,410648.2469,407708.1522,405898.8576,404004.5538,401577.3443,397474.9427,392481.0703,387365.4964,382876.8713,377709.3312,372767.7297,368017.1637,364034.5959,358094.5487,353037.0604,348366.7942,344984.0032,339339.0092,333456.7627,327845.1863,323794.226,320225.8662,317180.0834,315114.1952,314675.062,315677.8593,315298.292,314065.0273,311479.8293,310430.6706,310091.0793,309355.727,307681.1933,304599.2877,301566.6496,297530.8279,293671.0609,290035.833,287203.5435,285322.8239,282613.8615,280223.4727,275668.2884,272011.4681,267851.7424,264471.7724,260834.6925,257343.3651,254428.8462,251540.1978,249296.3827,246694.6923,243960.9286,240750.5235,238264.6286,237021.5333,236792.4678,237096.1558,237825.4004,239101.0098,240901.1335,243140.8416,245641.1252,248177.3573,250483.0034,252876.726,255597.0261,258615.264,261767.3599,265011.2807,268048.4025,271047.0465,273553.6197,276286.1591,278607.4913,280477.2203,281939.7344,283285.0298,285047.293,286569.5936,287694.2074,288570.5275,289460.2014,290673.9958,292146.0203,294262.3531,296766.8884,299889.5491,303055.5876,306156.0026,308942.4782,311295.1757,313710.7842,316385.8604,319339.3919,322667.8173,326285.4692,330443.1399,334968.1217,339561.4392,343774.8206,347250.0618,349955.175,352102.3647,353843.5849,355390.0409,356778.19,358675.5084,360776.7929,364028.2513,367613.5065,371697.4674,375746.3842,379813.3159,383496.1897,386599.2773,389213.3577,391785.5672,394168.2465,396363.0943,398584.9469,401579.2506,405516.4714,410185.0307,415150.2274,419465.6494,422991.7884,424839.4114,426526.48,427332.4918,427733.2705,427353.3564,426923.2855,426467.6117,426269.5202,426942.5157,428853.1265,430774.3392,432233.5782,432978.8542,433481.831,434239.4613,435467.6444,437576.8397,440440.5898,444163.7525,448525.3224,453282.5234,457923.0935,462065.5699,464288.6247,465102.79,465621.4054,468247.1905,473207.7538,479640.6451,486852.9313,494136.1805,501962.3823,509844.0515,517880.1889,525441.3094,533084.0528,540250.5185,546008.684,548947.2402,550160.9541,550925.1265,553209.4743,557406.3915,565852.989,577536.0481,590625.3319,601180.3449,607685.6947,609431.9428,606453.0383,600242.9552,593359.5773,588483.1562,585260.7268,582350.1636,579192.1542,576651.7952
45255,444,Federal Way,WA,King County,221324.4454,222190.1513,222955.4862,224407.7951,226046.2167,227457.9974,229154.8329,230312.7853,231367.5483,232098.4314,233023.0089,234230.9714,235805.6146,237380.9186,238955.1378,240203.8604,241239.6337,242173.8637,243114.7454,244233.0203,245133.0837,246146.578,246984.1075,248212.2779,248925.3544,249655.6474,250281.9845,251425.5755,252634.9059,253497.716,254072.8809,254693.3773,255428.5857,256194.5667,257069.4735,257565.6194,258532.4524,259303.7038,260762.3075,261827.9234,263367.1687,264863.5939,266443.0236,268333.6592,270193.4975,271963.2086,272928.0127,274214.0378,276106.334,278507.5719,280545.2225,282814.7868,285458.6057,288714.136,291724.2552,294495.0324,297147.5457,299511.9178,301933.6317,304513.335,307347.1996,309536.7524,312476.8303,316129.1454,320408.2739,325162.3978,330592.1611,337252.1556,343152.9085,348339.3371,352959.3019,357611.9101,361393.5849,366083.3701,370937.2782,376841.5314,382224.9065,387179.4506,391774.1231,395872.9838,399748.8892,403548.0483,406289.2953,407660.6367,408238.4434,409103.1279,411762.8716,415319.3588,418103.0585,419073.4736,418911.2348,419757.7948,420187.8341,418535.5212,414904.6425,411620.48,409952.9308,408292.6337,405982.5997,402022.6803,397213.4247,392425.4092,387859.4883,382294.3365,376827.8861,371796.4177,368013.0036,362023.7107,356995.6658,352263.7206,349235.3543,343772.8735,337893.4589,331997.8332,328116.5016,325026.0025,322731.0667,321010.1381,320823.7876,321932.8404,321332.7409,319735.274,316958.0093,316412.2332,316310.8986,315720.3996,313760.9902,310317.0399,306810.7759,302521.7817,298993.814,295782.4985,293157.1536,291164.8953,288255.3965,285344.4891,280762.8291,277242.9488,273636.5262,270608.1619,267154.4624,263575.4059,260309.3355,256843.4071,253949.0334,251147.819,248850.6855,246501.6815,245043.2684,245072.2845,246330.7994,247993.1408,249756.4965,251987.5775,254528.6141,257177.1601,260023.8801,263057.3613,266398.9419,269790.1515,273179.3443,276240.5203,279223.2585,281974.0757,284302.9651,286334.5379,288233.9004,290643.7366,293062.7538,295092.3073,296769.9804,298200.1275,299838.004,301124.6101,302095.0335,302807.1956,303422.0307,304311.7875,305474.9898,307471.1682,309842.9655,312859.6532,315904.4209,318569.1148,320933.1729,322819.1662,324848.1647,326808.1425,328922.3753,331681.1405,334920.0762,338685.9309,342639.0568,346621.873,350420.1496,353483.3598,355905.3228,357571.5128,358894.1824,360001.9537,361220.5903,362840.1283,364905.8083,368352.0709,372526.1818,377085.8752,381210.0007,385028.2875,388493.3928,391495.3944,393719.616,395667.8415,397164.1962,398750.4832,400435.9436,403019.2496,406740.7333,411186.3892,415898.2924,419983.8503,423476.9141,425687.0597,427734.086,429431.9502,430924.7362,431925.9039,432582.8928,433280.1626,433933.8931,434924.7918,436448.1175,437992.9132,438975.8618,439350.9185,439420.4957,440173.923,441409.3872,443839.2236,446858.5829,450854.4529,455418.6229,460570.1855,465570.8879,469790.7248,471885.1589,472498.6659,472625.2801,474574.5287,478684.4171,484552.667,491634.6299,499329.549,507453.0017,515296.4863,522548.208,528920.9793,535240.8282,541209.4206,546020.6401,548235.1496,548716.4735,548574.8058,549582.1714,552857.8838,560316.4952,570811.7225,582130.9352,590944.445,596024.8606,596633.5831,593027.1257,587204.1868,581566.1437,578280.352,576415.8895,574683.8658,572214.3333,569811.5329
54089,478,Redmond,WA,King County,382307.4294,383615.175,385212.3664,388320.6796,391862.6291,394496.7881,397422.4885,399511.8006,401487.7308,402610.9615,403851.8644,405800.5479,408559.9528,411571.582,414234.9331,416100.5554,417174.8292,418094.5709,418932.5226,420385.9305,421628.5012,423126.8499,424402.5179,426369.0713,427670.9925,429015.0262,430258.1152,432369.52,434550.1073,436248.7538,437597.2824,438883.4732,440158.4867,441296.1212,442518.5791,443050.6951,444578.1242,445691.941,447955.8943,449388.6643,451510.3547,453102.1467,454474.713,456050.8884,457853.3201,459956.307,461446.4856,463468.4678,466242.6847,469693.9128,472494.9743,475673.1765,479544.4754,484962.3909,489991.2588,494770.441,498995.9074,502768.1648,506385.7881,510435.7055,515180.1588,519150.2185,524550.0402,531079.8462,539040.059,547473.0106,557374.685,568875.7046,579724.5449,589300.1737,598298.52,607446.1349,615156.8279,624354.1028,633671.2421,644621.3993,654363.7057,663473.7127,672199.8284,680357.076,687562.6722,694744.4385,700010.3239,703092.1129,704476.6455,706076.7606,710847.9047,717402.7692,723266.7609,726598.9409,727693.8373,730304.5746,732202.4464,730958.9278,726899.2635,723527.8751,722626.6698,721417.9211,718352.4141,712182.3285,704409.2298,696831.1962,690310.0021,681920.607,673709.8084,665832.4462,660285.3554,650919.0927,642726.7021,634454.2773,628916.9705,619559.1927,610111.4517,600905.0434,595115.0035,590537.0125,586972.2493,584420.092,583387.2896,584903.2327,583610.7906,581790.6266,577797.9902,577982.9105,579427.7195,580261.137,578444.2495,574366.4521,570822.5344,565922.3148,561653.8891,557572.6872,555087.0263,554007.9676,551911.0414,549642.3002,544103.7995,540370.5561,537230.243,535733.2727,532945.0878,529725.8136,527079.3572,524828.2408,523494.6447,521287.395,518585.9534,514718.7257,511859.1488,510588.0983,510832.0066,512383.1319,515361.3417,519375.3434,524047.2765,529441.5709,536610.206,544545.3084,552164.0676,559226.5412,566018.832,572745.7598,578191.1798,582671.0753,586890.4158,591449.7528,596200.1273,601582.3272,607326.7592,614027.4889,620552.3205,626976.8428,632421.1865,636363.3405,639015.8139,640125.143,641376.7695,642706.9858,645321.2285,649463.1021,655814.0658,663565.8527,670799.8285,675698.4289,679633.1322,682780.7016,685952.7645,688606.2538,692501.8184,697903.4839,704942.6341,712447.0457,721504.7264,730634.6965,739430.029,746468.9465,752196.1482,756440.0024,760407.311,764326.3593,768286.9961,773577.284,780996.6933,792006.3804,804198.716,816260.8137,827227.6111,837222.2612,846097.9145,854414.5892,861594.8754,868298.3965,874340.9528,881042.0451,888468.6181,898530.1317,910287.4616,922981.1021,935309.1635,946498.9038,956549.4724,961881.6096,966237.8261,969104.5058,971855.2803,972505.1193,970834.1027,967891.314,964206.4121,962532.3279,963701.6629,966860.6739,969329.5028,971209.2705,970733.8119,969491.2193,968414.3661,969580.695,972594.1451,976430.2473,980695.7727,986474.1393,993038.9304,999712.347,1003264.941,1004243.172,1005556.082,1011159.186,1021958.388,1035891.807,1052176.431,1068521.989,1083716.627,1097246.843,1110572.105,1126792.026,1146798.255,1170123.242,1189606.055,1200980.133,1206874.21,1214431.165,1229194.002,1252440.99,1291459.051,1341506.352,1395566.223,1435767.693,1456104.893,1454183.277,1434770.615,1407514.351,1380663.553,1363048.956,1352490.13,1344007.622,1332926.887,1320412.684
